Begin Time - hh:mm:ss.ms,End Time - hh:mm:ss.ms,Duration - hh:mm:ss.ms,Anna,Anna backchannel actions,Anna backchannels,Bert,Bert backchannel actions,Bert backchannels,Cassie,Cassie backchannel actions,Cassie backchannels,Doyle,Doyle backchannel actions,Doyle backchannels,Erin,Erin backchannel actions,Erin backchannels,Flo,Flo backchannel actions,Flo backchannels,Gemma,Gemma backchannel actions,Gemma backchannels,Holly,Holly backchannel actions,Holly backchannels,Ike,Ike backchannel actions,Ike backchannels,Turn subtype,Turntype,File
00:10:42,00:10:43,00:00:01,,,,,,,,,,,,,,,,and [a1283],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:10:46,00:10:48,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,Uh really you know sort of people [a1723],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:10:49,00:10:53,00:00:04,,,,,,,,,,,,,,,,,,,,,,,,,"some people joke about it and say ""well, yeah you know, you should try a bit of chocolate or something"", [a1724]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:10:53,00:10:56,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,I think it really does help and and sort of [a1725],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:10:56,00:11:00,00:00:03,,,,,,,,,,,,,,,,,,,,,,,,,"it helped me, you know, get through the period, I have to say, of [a1726]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:00,00:11:01,00:00:01,,,,,,,,,,,,,,,,chocolate and tea. [a1287],other-initiated self-repair [a2318],chocolate and tea [a2084],,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:00,00:11:00,00:00:01,,,,,,,,,,,,,,,,chocolate and tea. [a1287],other-initiated self-repair [a2318],chocolate and tea [a2084],,,,,,,sort of [a1727],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:06,00:11:09,00:00:03,,,,,,,,,,,,,,,,,,,,,,,,,Marzipan chocolate uh bar [a1729],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:08,00:11:10,00:00:02,,,,,,,,,,,,,,,,"uh, nice choice {LG} [a1290]",first assessment [a2320],"uh, nice choice laugh [a2085]",,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:16,00:11:17,00:00:01,,,,,,,,,,,,,,,,yes [a1292],acknowledgement [a2322],yes [a2087],,,,,,,colour of the [a1732],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:26,00:11:29,00:00:03,,,,,,,,,,,,,,,,"and I'll put the other half away, and then that doesn't happen at all. [a1297]",,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:27,00:11:30,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,"Yes -- no it doesn't happen, so [a1736]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:35,00:11:37,00:00:03,,,,,,,,,,,,,,,,,,,,,,,,,"You know is my a- +art -- er my attitude you know, why should you [a1738]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:40,00:11:42,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,uh something if it's -- helping you? [a1740],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:42,00:11:42,00:00:00,,,,,,,,,,,,,,,,mm [a1301],acknowledgement [a2327],mm [a2092],,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:42,00:11:44,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,You know your your condition and [a1741],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:52,00:11:55,00:00:03,,,,,,,,,,,,,,,,,,,,,,,,,become addicted to something. But I think you know in this respect [a1744],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:54,00:11:54,00:00:01,,,,,,,,,,,,,,,,mm [a1302],acknowledgement [a2328],mm [a2093],,,,,,,become addicted to something. But I think you know in this respect [a1744],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:56,00:11:57,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,"if you, you know have this sort of [a1745]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:11:58,00:11:59,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,I don't know. [a1746],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:12:10,00:12:12,00:00:02,,,,,,,,,,,,,,,,Diabetes burnout. Yeah. [a1306],,,,,,,,,"Oh diabetes burnout, yeah. [a1750]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:12:16,00:12:18,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,causing your depression? [a1752],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:12:18,00:12:20,00:00:02,,,,,,,,,,,,,,,,Yes. {LG} [a1307],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:12:20,00:12:22,00:00:02,,,,,,,,,,,,,,,,"Yeah, I think that's quite a [a1308]",,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:12:23,00:12:27,00:00:03,,,,,,,,,,,,,,,,,,,,,,,,,"How are -- when you were first diagnosed, how did you [a1755]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:12:30,00:12:33,00:00:03,,,,,,,,,,,,,,,,"I just did. {LG} That's a really stupid answer, isn't it? [a1309]",,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:12:38,00:12:38,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,Oh really. [a1758],other-initiated self-repair [a2215],Oh really [a1987],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:12:53,00:12:56,00:00:03,,,,,,,,,,,,,,,,my diabetes nurse refers to it as um [a1320],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:12:59,00:13:00,00:00:01,,,,,,,,,,,,,,,,to not want to f- +fire [a1322],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:13:05,00:13:07,00:00:02,,,,,,,,,,,,,,,,Um {LS} so that was [a1324],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:13:29,00:13:30,00:00:01,,,,,,,,,,,,,,,,So there was so much stuff changing anyth- +anything -- anyway. [a1334],,,,,,,,,{LS} okay [a1763],acknowledgement [a2220],okay [a1992],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:13:31,00:13:32,00:00:01,,,,,,,,,,,,,,,,um [a1335],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:13:51,00:13:52,00:00:01,,,,,,,,,,,,,,,,"Um, something like that. [a1341]",,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:13:55,00:14:01,00:00:06,,,,,,,,,,,,,,,,,,,,,,,,,"No, and -- {BR} but I've recently spoken to my nurse about it, so I'm er I've had the [a1768]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:14:03,00:14:03,00:00:00,,,,,,,,,,,,,,,,mhm [a1344],acknowledgement [a2332],mhm [a2097],,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:14:03,00:14:05,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,if I qualify for a pump. [a1770],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:14:05,00:14:07,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,Uh but I think I'm determined to get [a1771],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:14:23,00:14:23,00:00:01,,,,,,,,,,,,,,,,Like [a1349],,,,,,,,,Oh really? [a1773],other-initiated self-repair [a2223],Oh really? [a1994],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:14:28,00:14:29,00:00:01,,,,,,,,,,,,,,,,"Um, it's not as bad as you would think to sleep with. But it's like [a1352]",,,,,,,,,is it not? [a1775],other-initiated self-repair [a2224],is it not? [a1995],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:14:37,00:14:38,00:00:01,,,,,,,,,,,,,,,,((bah)) {LG}. It's ((something)) very easy to focus all my [a1354],,,,,,,,,okay [a1776],acknowledgement [a2225],okay [a1996],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:14:47,00:14:51,00:00:04,,,,,,,,,,,,,,,,So this dress is actually my sister's adapted it so that I can wear a pump with it. [a1359],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:14:51,00:14:52,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,okay [a1777],acknowledgement [a2226],okay [a1997],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:14:57,00:14:59,00:00:02,,,,,,,,,,,,,,,,"Yeah, I mean I think it is another [a1362]",,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:14:59,00:15:03,00:00:03,,,,,,,,,,,,,,,,mental health thing to be permanently attached to something. But [a1363],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:15:02,00:15:04,00:00:03,,,,,,,,,,,,,,,,,,,,,,,,,Yeah that's what always put me off. Because I'm [a1779],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:15:10,00:15:11,00:00:00,,,,,,,,,,,,,,,,um [a1367],,,,,,,,,so you got used to it in a way. [a1781],other-initiated self-repair [a2229],so you got used to it in a way. [a2000],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:15:12,00:15:15,00:00:03,,,,,,,,,,,,,,,,Yeah. Like I've I started having [a1368],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:15:31,00:15:36,00:00:05,,,,,,,,,,,,,,,,"can't make any those decisions. This is what you're getting, this is what you're getting now, you're getting it with some injection, let's put it in your arm. [a1374]",,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:15:41,00:15:43,00:00:02,,,,,,,,,,,,,,,,I benefited from the holiday going back to it. [a1377],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:15:43,00:15:44,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,mhm mhm [a1784],acknowledgement [a2232],mhm mhm [a2003],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:15:44,00:15:44,00:00:01,,,,,,,,,,,,,,,,Um [a1378],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:15:45,00:15:45,00:00:01,,,,,,,,,,,,,,,,{LS} so [a1379],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:15:53,00:15:54,00:00:01,,,,,,,,,,,,,,,,Um and that is [a1381],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:15:55,00:15:56,00:00:01,,,,,,,,,,,,,,,,um [a1382],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:15:58,00:16:02,00:00:04,,,,,,,,,,,,,,,,it feels good to be able to pick and choose some stuff within my diabetes {LG} [a1384],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:16:02,00:16:04,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,Yeah. I think the choice and the sort of [a1788],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:16:02,00:16:03,00:00:01,,,,,,,,,,,,,,,,{LG} um [a1385],,,,,,,,,Yeah. I think the choice and the sort of [a1788],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:16:08,00:16:08,00:00:00,,,,,,,,,,,,,,,,mm [a1386],acknowledgement [a2333],mm [a2098],,,,,,,"this idea of, I mean I'm I'm quite an independent person, so I I really value this [a1789]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:16:10,00:16:13,00:00:03,,,,,,,,,,,,,,,,,,,,,,,,,you know sort of not being attached. [a1790],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:16:30,00:16:31,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,sleeping with a [a1794],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:16:32,00:16:32,00:00:00,,,,,,,,,,,,,,,,mm [a1390],acknowledgement [a2337],mm [a2102],,,,,,,"with a pump, and you know, so this going into my body and things like that, and [a1795]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:16:54,00:16:56,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,you know er a very [a1803],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:04,00:17:06,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,Sort of um I like it [a1805],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:06,00:17:10,00:00:03,,,,,,,,,,,,,,,,,,,,,,,,,"f- +for -- sort of more freedom when it's -- yeah, and [a1806]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:22,00:17:23,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,mhm [a1809],acknowledgement [a2237],mhm [a2008],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:28,00:17:29,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,okay [a1810],acknowledgement [a2238],okay [a2009],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:29,00:17:30,00:00:01,,,,,,,,,,,,,,,,Um [a1404],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:31,00:17:32,00:00:01,,,,,,,,,,,,,,,,but I like it. [a1405],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:32,00:17:33,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,mhm [a1811],acknowledgement [a2239],mhm [a2010],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:33,00:17:34,00:00:01,,,,,,,,,,,,,,,,I generally do. [a1406],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:40,00:17:41,00:00:01,,,,,,,,,,,,,,,,{BR} [a1410],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:42,00:17:43,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,{LG} [a1814],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:43,00:17:43,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,isn't it? [a1815],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:44,00:17:45,00:00:01,,,,,,,,,,,,,,,,"Um, it's a funny thing. [a1413]",,,,,,,,,Um [a1816],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:17:54,00:17:55,00:00:01,,,,,,,,,,,,,,,,mm [a1414],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:18:10,00:18:10,00:00:01,,,,,,,,,,,,,,,,Um. She was still learning about type one diabetes. Um [a1418],,,,,,,,,Oh really? right. [a1820],new and surprising [a2241],Oh really? [a2012],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:18:14,00:18:16,00:00:02,,,,,,,,,,,,,,,,"And yeah, she was really nice. [a1419]",,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:18:16,00:18:20,00:00:04,,,,,,,,,,,,,,,,"But I think I guess coping strategies, we all make our own coping strategies. [a1420]",,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:18:27,00:18:33,00:00:06,,,,,,,,,,,,,,,,Um. She did talk a little bit about mindfulness. Um. Which [a1424],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:18:41,00:18:42,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,right [a1825],acknowledgement [a2245],right [a2015],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:18:53,00:18:54,00:00:01,,,,,,,,,,,,,,,,that kind of thing. [a1428],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:19:08,00:19:09,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,I mean [a1831],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:19:19,00:19:21,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,"Uh, yes, I mean to go there and sort of [a1834]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:19:22,00:19:27,00:00:05,,,,,,,,,,,,,,,,,,,,,,,,,"but it -- it's not that I think about my diabetes because I don't want it to be, you know, [a1835]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:19:30,00:19:35,00:00:05,,,,,,,,,,,,,,,,,,,,,,,,,"I would absolutely hate it if it was the sort of ""Oh no, I know it's winning"", you know er sort of [a1837]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:19:35,00:19:35,00:00:01,,,,,,,,,,,,,,,,{LG} [a1437],acknowledgement [a2347],laugh [a2112],,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:19:40,00:19:40,00:00:01,,,,,,,,,,,,,,,,yeah [a1439],acknowledgement [a2349],yeah [a2114],,,,,,,"you know, taking over my life. [a1839]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:19:41,00:19:43,00:00:02,,,,,,,,,,,,,,,,it's getting that balance {LG} [a1440],first assessment [a2350],it's getting that balance [a2115],,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:19:48,00:19:48,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,Um [a1843],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:19:53,00:19:54,00:00:01,,,,,,,,,,,,,,,,we'll deal with it and [a1442],self-initiated other repair [a2352],we'll deal with it and [a2117],,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:19:53,00:19:58,00:00:04,,,,,,,,,,,,,,,,,,,,,,,,,"get a a you know, another uh uh uh um correction dose or whatever, [a1845]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:19:59,00:20:01,00:00:03,,,,,,,,,,,,,,,,,,,,,,,,,but I I just don't want diabetes to be just [a1846],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:20:03,00:20:04,00:00:01,,,,,,,,,,,,,,,,,,,,,,,,,I think [a1848],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:20:08,00:20:09,00:00:01,,,,,,,,,,,,,,,,I think [a1444],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:20:17,00:20:17,00:00:00,,,,,,,,,,,,,,,,"er I go to church as well, and I sometimes think having this space set apart for just thinking about other things is actually really useful. [a1446]",,,,,,,,,yeah [a1851],acknowledgement [a2250],yeah [a2020],other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:20:20,00:20:22,00:00:02,,,,,,,,,,,,,,,,my church doesn't tend to have a lot of quiet time but we have [a1448],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:20:24,00:20:27,00:00:02,,,,,,,,,,,,,,,,sort of music for contemplation for some of the service. [a1450],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:20:28,00:20:29,00:00:01,,,,,,,,,,,,,,,,and prayers and [a1452],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:20:30,00:20:31,00:00:01,,,,,,,,,,,,,,,,I think [a1453],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:20:33,00:20:37,00:00:04,,,,,,,,,,,,,,,,"that bit of -- if if that falls within mindfulness, I think that can be useful. [a1454]",,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:20:53,00:20:55,00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,"a cold or flu or something, [a1857]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:20:59,00:21:00,00:00:01,,,,,,,,,,,,,,,,Um [a1463],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:21:03,00:21:03,00:00:00,,,,,,,,,,,,,,,,I sometimes feel a bit grumpy. I would like to be able to [a1464],,,,,,,,,{BR} [a1859],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:21:04,00:21:06,00:00:01,,,,,,,,,,,,,,,,like right [a1465],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:21:12,00:21:13,00:00:01,,,,,,,,,,,,,,,,that would be nicer. [a1467],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:21:18,00:21:22,00:00:04,,,,,,,,,,,,,,,,I am lucky in that I don't tend to go down with lots of stuff. [a1470],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:21:22,00:21:23,00:00:01,,,,,,,,,,,,,,,,Um [a1471],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:21:24,00:21:25,00:00:01,,,,,,,,,,,,,,,,but it is hard work. [a1472],,,,,,,,,,,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:21:28,00:21:32,00:00:04,,,,,,,,,,,,,,,,,,,,,,,,,I mean I -- I would normally get a cold every [a1862],,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:21:33,00:21:35,00:00:03,,,,,,,,,,,,,,,,,,,,,,,,,"Or if or flu or something, er which is terrible. [a1864]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
00:21:37,00:21:41,00:00:04,,,,,,,,,,,,,,,,,,,,,,,,,"you know, go somewhere, because I work er in education as well, so I deal with [a1866]",,,other [a1093],other [a1077],20170126_Flo-Ike_MentalHealth_backchannels.eaf
